,Restaurant,UserID,Menu,Review,Total,Taste,Quantity,Delivery,Date,OperationTime,Address
8840,교촌치킨-경희대점,11**님,교촌오리지날/1,역사 교촌치킨 최고야.,5,5,5,5,2020년 12월 14일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8841,교촌치킨-경희대점,dm**님,교촌허니콤보/1(사이드 메뉴(선택안함)),바삭하게 맛있었어요!,5,5,5,5,2020년 12월 13일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8842,교촌치킨-경희대점,sy**님,교촌리얼후라이드/1,생각보다 더 맛있네요!,5,5,5,5,2020년 12월 12일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8843,교촌치킨-경희대점,cr**님,교촌레허반반순살/1,음 퍽살이 허니콤보에만 몰렸기는 했지만 양도 많고 맛있어요 !!,5,5,5,3,2020년 12월 12일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8844,교촌치킨-경희대점,as**님,교촌살살치킨/1,치킨 중에 제일 좋아하는 것구용~항상 맛있어요,5,5,5,4,2020년 12월 12일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8845,교촌치킨-경희대점,ks**님,교촌반반콤보/1,맛있음ㅠ양이ㅠ으하하마,4,5,3,3,2020년 12월 11일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8846,교촌치킨-경희대점,kt**님,교촌허니콤보/1(사이드 메뉴(칩카사바)),허니콤보는 김치볶음이나 깍두기랑 같이 먹으면 맛나죠오~ 칩은 그냥 소금만 가미되면 맛있을껀데.. 아쉬워여,5,5,5,5,2020년 12월 11일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8847,교촌치킨-경희대점,ga**님,교촌스틱/1,경희대점은 별로 입니다 배달도 느리고 다 식음,3,3,4,2,2020년 12월 10일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8848,교촌치킨-경희대점,dl**님,교촌리얼후라이드＋칠리포테이토/1,후라이드맛있네요 매콤함니다 포테토는 맛없어요,5,5,5,5,2020년 12월 10일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8849,교촌치킨-경희대점,su**님,교촌허니콤보/1(사이드 메뉴(선택안함)),너무맛있어요~~~~~,5,5,5,5,2020년 12월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8850,교촌치킨-경희대점,an**님,교촌허니콤보/1,👍👍👍👍👍👍,5,5,5,5,2020년 12월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8851,교촌치킨-경희대점,tk**님,교촌리얼후라이드/1,잘 먹었습니다!,5,5,5,5,2020년 12월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8852,교촌치킨-경희대점,sm**님,교촌반반콤보/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）)),아주 아주 맛있어요,5,5,5,5,2020년 12월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8853,교촌치킨-경희대점,pn**님,교촌리얼후라이드/1,잘먹었습니다~~~~,5,5,5,5,2020년 12월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8854,교촌치킨-경희대점,do**님,교촌리얼후라이드/1(사이드 메뉴(선택안함)),배달도 빠르고 맛있네요. 교촌의 다른 치킨보다 양 많습니다.,5,5,5,5,2020년 12월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8855,교촌치킨-경희대점,wa**님,교촌리얼후라이드/1,맛있게 먹었어요 ~~~~,5,5,5,5,2020년 12월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8856,교촌치킨-경희대점,bg**님,교촌반반콤보/1,너무맛있게잘먹었습니다 배송도 빨리와서 좋았어요!!,5,5,5,5,2020년 12월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8857,교촌치킨-경희대점,jh**님,"교촌리얼후라이드/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）)),레드디핑소스/1",튀김옷진짜 너무 딱딱합니다,3,2,5,4,2020년 12월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8858,교촌치킨-경희대점,mo**님,교촌리얼후라이드순살/1(사이드 메뉴(선택안함)),잘 먹었습니. 좋았어요.,5,5,5,5,2020년 12월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8859,교촌치킨-경희대점,im**님,교촌리얼후라이드/1,"신제품 리얼후라이드 후기 : 상당히 짜요! 같이 온 청보리 소금이 있었는데 그거 안찍어먹어도 충분히 짜고 그 짠맛도 같은 맛이에요 ㅋㅋ 하바네로소스는 다른 치킨업체들에서 흥하는 그런 고추마요 소스랑 비슷하고,, 그냥 빨간양념 소스가 더 잘 어울릴것 같은데 아쉽네요. 치킨 크기는 교촌답게 작고 부드러워요. 제가 다른데 치킨 한마리 시키면 2.5~3끼 먹는데 이건 딱 2끼에 다 먹었어요^^!",5,4,5,5,2020년 12월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8860,교촌치킨-경희대점,du**님,"교촌리얼후라이드/1,교촌리얼후라이드순살/1,칩카사바/1","이전 후라이드 제품과는 아주 다른 맛입니다. 라이스치킨이 얇은 바삭함이라면 얘는 아예 튀김옷 자체를 맛있도록 추구했다는 느낌. 개인적으로 순살을 선호하는데 둘 다 먹어본바 이 치킨은 뼈가 나을지도 모르겠네요. 튀김옷이 바삭을 넘어 빠각해서 두꺼운 순살은 약간 부담(?)스러울 분이 계실수도 있습니다 ㅎ 아무튼 튀김옷이 과자같은 후라이드라니 새롭네요. 잘 먹었습니다. 아 참, 카사바칩은 다들 꼭 시키십쇼. 가성비 최곱니다. 서비스로 주신 치즈볼도 감사합니다 ㅎ",5,5,5,5,2020년 12월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8861,교촌치킨-경희대점,bh**님,교촌리얼후라이드/1,맛있었어요!!! 근데 약간 다리 쪽에 양념 뭉쳐있는 부분 있었음 걍 맛있는 후라이드였어요 굿,4,4,4,5,2020년 12월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8862,교촌치킨-경희대점,ek**님,교촌반반콤보/1(사이드 메뉴(선택안함)),믿고 먹는 교촌! 잘 먹었습니다,5,5,4,5,2020년 12월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8863,교촌치킨-경희대점,je**님,교촌리얼후라이드＋칠리포테이토/1,소스도 좀 특별하구 치킨은 완전 바삭하네요 ㅎㅎ,5,5,5,5,2020년 12월 4일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8864,교촌치킨-경희대점,17**님,교촌허니오리지날/1,맛있습니다~ 감사합니다!,5,5,5,5,2020년 12월 3일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8865,교촌치킨-경희대점,yi**님,교촌리얼후라이드/1,새로운 후라이드라고 해서 시켜봤는데 정말 맛있네요!! 오랜만에 맛있는 후라이드 먹어본 것 같아요 오랜만에 후라이드 땡기시는 분들 추천 드려요~,5,5,5,5,2020년 12월 3일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8866,교촌치킨-경희대점,st**님,교촌허니순살[R]/1(사이드 메뉴(선택안함)),역시 교촌이였다! 야식으로 시켜먹었는데 제 기분탓이였을까요... 다른 지점보다 더 많이~ 담아주신 것 같았어요 :) 덕분에 맛있게 잘 먹었습니다,5,5,5,5,2020년 12월 2일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8867,교촌치킨-경희대점,kh**님,교촌리얼후라이드/1,맛있어요 잘 먹었습니다,5,5,5,5,2020년 12월 1일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8868,교촌치킨-경희대점,sh**님,교촌리얼후라이드/1(사이드 메뉴(선택안함)),정말 맛있었어요!! 감사합니다!,5,5,5,5,2020년 12월 1일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8869,교촌치킨-경희대점,o0**님,교촌반반콤보/1,맛있게 잘먹었습니다.,5,5,5,5,2020년 11월 30일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8870,교촌치킨-경희대점,ni**님,교촌리얼후라이드순살/1(사이드 메뉴(선택안함)),처음나와서 시켜봤습니다. 맛있습니다. 아주바삭바삭하고 기본적으로 간이 좀 짭짤하게 되어있습니다. 짭짤하긴해도 같이주는 겉보리소금이랑 먹으면 더 맛있습니다. 그래도 후라이드라 좀 맛이 심심한편이라서 무는 필수입니다.,5,5,5,5,2020년 11월 29일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8871,교촌치킨-경희대점,he**님,교촌신화순살/1,좋아요!맛있어요!!,5,5,5,4,2020년 11월 29일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8872,교촌치킨-경희대점,ap**님,교촌레드오리지날/1(사이드 메뉴(선택안함)),맛있는데 오리지널이 더 맛이 깔끔해요.,5,4,5,5,2020년 11월 28일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8873,교촌치킨-경희대점,i_**님,교촌순살[R]/1(디핑소스 추가(레드디핑소스)),배달도 빠르고 순살 맛있어요!!,5,5,5,5,2020년 11월 28일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8874,교촌치킨-경희대점,dl**님,"교촌오리지날,＋퐁듀치즈볼/1(사이드 메뉴(선택안함))",치즈볼이 맛있네요 치킨은 맛있긴한데 딱딱한부분도있어요 콤보가 좋을거같네요,5,5,5,5,2020년 11월 27일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8875,교촌치킨-경희대점,do**님,교촌레드콤보/1,배달빠르고맛있오요~,5,5,5,5,2020년 11월 27일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8876,교촌치킨-경희대점,hn**님,교촌레드윙/1(사이드 메뉴(교촌웨지감자（세트）)),레드 너무 맛있어용,5,5,5,5,2020년 11월 27일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8877,교촌치킨-경희대점,he**님,교촌허니콤보/1(사이드 메뉴(선택안함)),교촌은 항상 경희대점에서 시켜먹어요 ㅎㅎ 젤 맛있음 양은 항상 좀 아쉽지만 ? 마싯어요 ㅎㅎㅎ,5,5,4,5,2020년 11월 26일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8878,교촌치킨-경희대점,tm**님,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),배달도 빠르고 너무 맛있어서 좋았어요!,5,5,5,5,2020년 11월 26일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8879,교촌치킨-경희대점,zi**님,교촌레드윙/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）)),질먹었습니다 !!!,3,3,3,3,2020년 11월 26일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8880,교촌치킨-경희대점,ge**님,교촌허니순살[R]/1(사이드 메뉴(선택안함)),맛있어용 배달도 빠르고!,5,5,5,5,2020년 11월 24일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8881,교촌치킨-경희대점,손님,교촌허니콤보/1(디핑소스 추가(교촌무우)),달콤짭잘 단짝의조합 굿 딸과 배가 터지게 먹었어요 잘먹었어요 단 콜라가 너무작아서ㅜㅜ,5,5,5,5,2020년 11월 24일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8882,교촌치킨-경희대점,na**님,교촌반반윙/1,"교촌매니아로서 같은 교촌이라도 체인점만의 특징이 있다는 것을 알게 되었습니다. 본 경희대점은 소스를 쳐발쳐발해주고, 따뜻한 치킨을 먹을 수 있게 해준다는 점에서 아주 높이 평가합니다. 교촌 본사는 모든 체인점에게 경희대점처럼 치킨에 소스를 쳐발쳐발 하도록 교육하여야 할 것입니다. 저의 교촌은 항상 맥주와 함께하기 때문입니다. 맥주와 함께하는 교촌에 소스가 적을때.. 참 아쉽습니다.. 그렇지만 경희대점은 소스를 쳐발해줍니다. 아주 좋습니다. 또한 모두가 그런지는 모르겠지만 저는 따뜻한 치킨을 받았기에 아주 행복합니다.",5,5,5,5,2020년 11월 22일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8883,교촌치킨-경희대점,tn**님,교촌레드윙/1,교촌은 레드윙이 진리 너무 맛있었어여,5,5,5,5,2020년 11월 22일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8884,교촌치킨-경희대점,tl**님,"교촌허니콤보/1(디핑소스 추가(레드디핑소스,교촌스위트칠리소스)),교촌웨지감자/1",레드디핑소스 약간 매운데 느끼한걸 잡아줘서 또 괜찮네요~,5,5,5,5,2020년 11월 22일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8885,교촌치킨-경희대점,dk**님,교촌허니콤보/1(사이드 메뉴(교촌퐁듀치즈볼)),맛있어요~ 배달도빨리오고 좋아요,5,5,4,5,2020년 11월 21일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8886,교촌치킨-경희대점,ji**님,교촌레드순살[R]/1(디핑소스 추가(교촌허니머스타드소스)),맛잇게 잘 먹었습니다,4,4,4,4,2020년 11월 20일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8887,교촌치킨-경희대점,hu**님,교촌허니순살[R]/1,배고파서 좀 먹고 찍었는데 양도 많고 바삭하고 맛있어요~,5,5,5,5,2020년 11월 18일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8888,교촌치킨-경희대점,ap**님,교촌오리지날/1(사이드 메뉴(선택안함)),늘 맛있어요. 매운것도 먹어보고 싶네요,5,5,5,5,2020년 11월 15일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8889,교촌치킨-경희대점,ek**님,교촌반반콤보/1(사이드 메뉴(선택안함)),교촌 상장 보고 급땡겨서 허니콤보만먹었는데 반반으로 시켜봤숩니다 맛있네요 ㅠㅡㅠ 굿굿 개인 머스타드와 맥주 안주로도 딱입니다,5,5,5,5,2020년 11월 13일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8890,교촌치킨-경희대점,ha**님,교촌허니콤보/1(사이드 메뉴(선택안함)),잘 먹고 있어요 너무 감사합니다.,5,5,5,5,2020년 11월 12일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8891,교촌치킨-경희대점,tl**님,교촌허니콤보/1(사이드 메뉴(선택안함)),맛나요~!~!~!~!!~,5,5,5,5,2020년 11월 11일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8892,교촌치킨-경희대점,bi**님,교촌오리지날/1,저번에는 너무 맛있었는데 이번에는 치킨이 너무 딱딱하고 까매서 못 먹었어요.. 속상합니다,1,1,3,5,2020년 11월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8893,교촌치킨-경희대점,ho**님,교촌반반콤보/1(사이드 메뉴(쫀드칸꽈배기（콘치즈）)),맛있게 먹었습니다.,5,5,5,5,2020년 11월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8894,교촌치킨-경희대점,dl**님,교촌반반콤보/1(사이드 메뉴(선택안함)),양념은 이상하게 맛이 없어요,5,4,5,5,2020년 11월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8895,교촌치킨-경희대점,to**님,교촌윙/1,맛있게 잘 먹었습니다~,5,5,5,5,2020년 11월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8896,교촌치킨-경희대점,sn**님,"교촌허니순살[R]/1,레드디핑소스/2",역시 치킨은 교촌입니다!ㅎㅎ,5,5,5,5,2020년 11월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8897,교촌치킨-경희대점,jo**님,교촌반반콤보/1(사이드 메뉴(선택안함)),깨끗한 기름에 튀긴것 같아서 기분좋게 맛있게 먹었어요 잘 먹었습니다^^,5,5,5,5,2020년 11월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8898,교촌치킨-경희대점,ca**님,교촌허니콤보/1,맛있었어요!!!!!,5,5,5,5,2020년 11월 4일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8899,교촌치킨-경희대점,wo**님,교촌허니오리지날/1,구우우우ㅜ우우우우우우우웃! !,5,5,5,5,2020년 11월 3일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8900,교촌치킨-경희대점,jo**님,교촌허니콤보/1(사이드 메뉴(선택안함)),맛있게잘먹었어요 또 시킬게요^^,5,5,5,5,2020년 11월 2일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8901,교촌치킨-경희대점,dd**님,교촌반반콤보/1(디핑소스 추가(교촌무우)),제가 딱 좋아하는 스타일이네요. 잘 먹었읍니다,5,5,5,5,2020년 11월 2일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8902,교촌치킨-경희대점,su**님,교촌시그니처세트/1,역시 교촌ㅠ 맛있게 잘 먹었습니다,5,5,5,5,2020년 11월 2일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8903,교촌치킨-경희대점,ji**님,교촌허니콤보/1(사이드 메뉴(선택안함)),맛있습니다.....,5,5,5,5,2020년 11월 1일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8904,교촌치킨-경희대점,xx**님,교촌레드콤보/1,맛있습니다 감사합니다,5,5,5,5,2020년 11월 1일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8905,교촌치킨-경희대점,wi**님,"교촌허니콤보/1,쫀드칸꽈배기（콘치즈）/2",맛잏머요...허니콤보는 진리다..,5,5,5,5,2020년 11월 1일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8906,교촌치킨-경희대점,rn**님,교촌레허반반순살/1,조금 식어서 왔네요. 맛있게 먹었습니다~,5,5,5,3,2020년 10월 31일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8907,교촌치킨-경희대점,lh**님,교촌허니콤보/1(사이드 메뉴(교촌웨지감자（세트）)),배달도 빠르고 맛있어요~,5,5,5,5,2020년 10월 31일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8908,교촌치킨-경희대점,gn**님,교촌허니오리지날/1(디핑소스 추가(교촌스위트칠리소스)),허니오리지널 너무 맛있었고 예상대로 혼자선 절대 한마리를 먹을 수 없었습니다 ㅎㅎ. 그리고 무엇보다 제일 중요한건 음요로 펩시콜라를 주신 것입니다. 이것은 너무 중요한 부분입니다. 감사합니다 사장님 맛있게 잘 먹었습니다! 🥺,5,5,5,5,2020년 10월 31일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8909,교촌치킨-경희대점,ee**님,교촌허니콤보/1,엄청 빨리와요! 그리고 맛있어영,5,5,5,5,2020년 10월 29일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8910,교촌치킨-경희대점,98**님,교촌허니오리지날/1,"언제 먹어도 맛있는 허니오리지널 ☺︎ 배달도 엄청 빠르고, 치킨도 정말 맛있었어요!",5,5,5,5,2020년 10월 28일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8911,교촌치킨-경희대점,wl**님,"교촌시그니처순살세트/1,교촌퐁듀치즈볼/1",진짜 맛있어요^^ 양도 많고 바삭하네요 ㅎㅎ,5,5,5,5,2020년 10월 28일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8912,교촌치킨-경희대점,le**님,교촌콤보/1,역시 맛있어요!! 최고!!,5,5,5,5,2020년 10월 28일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8913,교촌치킨-경희대점,tj**님,교촌허니콤보/1,허니콤보 너무너무 맛있아요,5,5,5,5,2020년 10월 27일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8914,교촌치킨-경희대점,tm**님,교촌살살치킨/1,배달이 빨리 와서 따뜻하게 먹을 수 있어서 좋았어용 !,5,5,5,5,2020년 10월 27일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8915,교촌치킨-경희대점,ha**님,"교촌허니콤보/1(사이드 메뉴(선택안함),디핑소스 추가(레드디핑소스))",여기 교촌허니콤보 정말 맛있네요! 교촌에 방문해서 먹는 것 처럼 바삭하고 뜨겁습니다! 감사합니다,5,5,5,5,2020년 10월 24일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8916,교촌치킨-경희대점,yo**님,교촌레허반반순살/1,배달 빠르고 좋습니다.,5,5,5,5,2020년 10월 23일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8917,교촌치킨-경희대점,손님,교촌허니콤보/1(디핑소스 추가(교촌무우)),너~~~~무 잘먹었어요 맛 나드라고요 간장과쿨의 조합 살짝 바삭하고 살은 쫄깃,5,5,5,5,2020년 10월 23일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8918,교촌치킨-경희대점,hj**님,교촌레허반반순살/1(사이드 메뉴(교촌웨지감자（세트）)),배달 빠르고 맛있어요~~~,5,5,5,5,2020년 10월 23일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8919,교촌치킨-경희대점,wi**님,"교촌콤보/1,교촌허니콤보/1,쫀드칸꽈배기（콘치즈）/1",간장은 별 느낌 없는데 허니콤보는 역시... 근데 왜 허니콤보가 양이 훨씬 많죠 ㄷ 같이 시킨 꽈배기도 개존맛...,5,5,5,5,2020년 10월 22일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8920,교촌치킨-경희대점,rn**님,교촌레허반반순살/1,맛잇게 먹엇습니다 그나저아 요기요에서는 음료주문 어떻게하나요,5,5,5,5,2020년 10월 22일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8921,교촌치킨-경희대점,ls**님,교촌허니콤보/1(디핑소스 추가(레드디핑소스)),배달도 제시간에 왔고 맛있게 잘먹었습니다!,5,5,5,5,2020년 10월 21일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8922,교촌치킨-경희대점,af**님,교촌오리지날/1(사이드 메뉴(선택안함)),교촌 경희점 최고네요,5,5,5,5,2020년 10월 20일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8923,교촌치킨-경희대점,dd**님,교촌시그니처세트/1,정말 맛있어요!!!,5,5,5,5,2020년 10월 20일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8924,교촌치킨-경희대점,ja**님,"교촌레허반반순살/1(사이드 메뉴(교촌웨지감자（세트）,교촌퐁듀치즈볼))",따끈따끈하이 맛나영,5,5,5,5,2020년 10월 18일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8925,교촌치킨-경희대점,eu**님,교촌허니콤보/1(사이드 메뉴(선택안함)),진리의 허니콤보. 더 이상 뭐 시켜먹을지 고민할 필요가 없음,5,5,5,5,2020년 10월 17일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8926,교촌치킨-경희대점,y2**님,교촌반반순살[R]/1,할인이 더 있으면 대박 잘팔릴것 같네요^^,5,5,5,5,2020년 10월 16일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8927,교촌치킨-경희대점,dk**님,"교촌허니콤보/1(사이드 메뉴(선택안함)),교촌무우/1",맛있어요~~~~~~,5,5,5,5,2020년 10월 16일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8928,교촌치킨-경희대점,gl**님,교촌윙/1(사이드 메뉴(선택안함)),그냥 문앞에 놓고 가달라고 했는데 배달하시는 분께 전달이 안된것 같습니다 치킨은 념념귿,4,5,5,2,2020년 10월 16일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8929,교촌치킨-경희대점,du**님,"교촌시그니처순살세트/1,교촌신화순살/1",맛있게 잘 먹었습니다!,5,5,5,5,2020년 10월 16일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8930,교촌치킨-경희대점,tp**님,교촌허니오리지날/1(디핑소스 추가(레드디핑소스)),치킨 맛도 좋고 배달 시간도 적당했어요! 손편지까지 써주셔서 기분 좋았네용 앞으로도 자주 시켜먹을게요!,5,5,5,5,2020년 10월 14일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8931,교촌치킨-경희대점,le**님,교촌반반스틱/1(사이드 메뉴(교촌웨지감자（세트）)),양이 전에보다 좀 적는 것 같은데.... 맛이는👏👏👏,5,5,3,5,2020년 10월 14일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8932,교촌치킨-경희대점,ek**님,교촌허니콤보/1(사이드 메뉴(선택안함)),치킨이 따뜻할때와서 너무좋고 바삭바삭해서 짱이에요 배달도 빨리왔어요,5,5,4,4,2020년 10월 13일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8933,교촌치킨-경희대점,p9**님,교촌순살[R]/1,잘 먹었습니다,5,5,5,5,2020년 10월 13일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8934,교촌치킨-경희대점,ck**님,교촌라이스세트/1,바삭바삭하고 너무 맛있다.. 순살이 없어서 뼈발라먹는게 귀찮지만 이정도 바삭함이라면 뼈 발라먹는 귀찮음도 참을 수 있음 ㅋㅋ,5,5,5,5,2020년 10월 12일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8935,교촌치킨-경희대점,ha**님,교촌레허반반순살/1,배송도 빠르고 순살 반반 시켰는데 바삭하고 간도 적당합니다~,5,5,5,5,2020년 10월 11일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8936,교촌치킨-경희대점,dl**님,교촌허니오리지날/1(사이드 메뉴(교촌궁중닭갈비볶음밥（간장맛）)),맛있네요 허니오리지날,5,5,5,5,2020년 10월 10일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8937,교촌치킨-경희대점,hs**님,교촌허니콤보/1,긋~👏🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5,5,5,5,2020년 10월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8938,교촌치킨-경희대점,96**님,교촌반반콤보/1(사이드 메뉴(선택안함)),맛있어요~~~~~~,5,5,4,5,2020년 10월 9일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8939,교촌치킨-경희대점,gg**님,교촌레허반반순살/1(사이드 메뉴(선택안함)),언제나 맛있는 교촌치킨♡,5,5,5,5,2020년 10월 8일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8940,교촌치킨-경희대점,zz**님,교촌레드콤보/1,맛ㅈㅂ입니다 ㅋㅋㅋㅋ,5,5,5,5,2020년 10월 7일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8941,교촌치킨-경희대점,wo**님,교촌허니콤보/1,Gooooooooooooooooood,5,5,5,5,2020년 10월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8942,교촌치킨-경희대점,67**님,교촌반반오리지날/1,잘 먹었어요! 진짜 맛있었어요. 다음에도 주문할 게요!,5,5,5,5,2020년 10월 6일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8943,교촌치킨-경희대점,du**님,"레허반반순살＋꽈배기（콘치즈）/1,교촌반반순살＋칩카사바/1,통통치킨카츠＋꽈배기（콘치즈）/1",신제품들 하나같이 다 맛있습니다. 치킨까스도 통통하니 맛나네요.,5,5,5,5,2020년 10월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8944,교촌치킨-경희대점,ji**님,"리얼치킨버거/1(세트 선택(선택안함)),교촌레드순살[S]/1",잘 먹었습니다~~~~^^^,4,4,4,4,2020년 10월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8945,교촌치킨-경희대점,ca**님,교촌반반순살＋칩카사바/1,맛있게 먹었습니다!,5,5,5,5,2020년 10월 5일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8946,교촌치킨-경희대점,2e**님,레허반반순살＋꽈배기（콘치즈）/1(사이드 메뉴(선택안함)),완전 굳굳굳! 배달도 빠르고 맛있어여 잘먹었습니다~,5,5,5,5,2020년 10월 4일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
8947,교촌치킨-경희대점,tj**님,교촌반반순살＋칩카사바/1(사이드 메뉴(선택안함)),양도 정말 푸짐하고 정말 맛있어요! 다음에 또 시켜먹겠습니다!!,5,5,5,5,2020년 10월 3일,11:30 - 23:59,서울 동대문구 회기동 42-16 1층
